frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
150,2.483,0.98,0.0,0.0,0.07,0.0,0.37,0.0,0.04,0.5,0.53,0.0,0.68,1.33,0.0,0.0,1.06,0.0,0.0
151,2.5,0.98,0.0,0.0,0.08,0.0,0.4,0.0,0.01,0.51,0.52,0.0,0.65,1.27,0.0,0.0,0.97,0.0,0.0
152,2.517,0.98,0.0,0.0,0.06,0.0,0.39,0.07,0.08,0.52,0.55,0.0,0.61,1.16,0.0,0.0,0.85,0.0,0.0
153,2.533,0.98,0.0,0.0,0.04,0.0,0.49,0.07,0.08,0.49,0.6,0.0,0.67,1.18,0.0,0.0,0.72,0.0,0.0
154,2.55,0.98,0.0,0.0,0.02,0.0,0.48,0.18,0.1,0.49,0.63,0.0,0.7,1.27,0.0,0.0,0.81,0.0,0.0
155,2.567,0.98,0.0,0.0,0.0,0.0,0.43,0.11,0.02,0.46,0.61,0.0,0.73,1.42,0.0,0.0,0.96,0.0,0.0
156,2.583,0.98,0.0,0.0,0.0,0.0,0.39,0.11,0.07,0.47,0.61,0.0,0.75,1.42,0.0,0.0,1.06,0.0,0.0
157,2.6,0.98,0.03,0.0,0.06,0.0,0.4,0.0,0.05,0.44,0.59,0.0,0.65,1.36,0.0,0.0,1.01,0.0,0.0
158,2.617,0.98,0.05,0.0,0.11,0.0,0.44,0.0,0.06,0.46,0.61,0.0,0.64,1.27,0.0,0.0,0.9,0.0,0.0
159,2.633,0.98,0.05,0.0,0.11,0.0,0.47,0.0,0.02,0.43,0.63,0.0,0.6,1.2,0.0,0.0,0.86,0.0,0.0
160,2.65,0.98,0.02,0.0,0.05,0.08,0.49,0.0,0.04,0.44,0.66,0.0,0.69,1.27,0.0,0.0,0.95,0.0,0.0
161,2.667,0.98,0.0,0.0,0.0,0.08,0.48,0.0,0.03,0.41,0.65,0.0,0.8,1.33,0.0,0.0,0.98,0.0,0.0
162,2.683,0.98,0.0,0.0,0.0,0.08,0.48,0.0,0.09,0.48,0.64,0.0,0.91,1.4,0.0,0.0,0.95,0.0,0.0
163,2.7,0.98,0.09,0.0,0.03,0.0,0.45,0.0,0.07,0.5,0.6,0.0,0.83,1.33,0.0,0.0,0.85,0.0,0.0
164,2.717,0.98,0.09,0.0,0.16,0.0,0.49,0.0,0.13,0.63,0.67,0.0,0.74,1.26,0.0,0.0,0.78,0.0,0.0
165,2.733,0.98,0.09,0.0,0.16,0.0,0.49,0.0,0.07,0.58,0.69,0.0,0.56,1.25,0.0,0.0,0.75,0.0,0.0
166,2.75,0.98,0.0,0.0,0.13,0.0,0.48,0.0,0.07,0.51,0.71,0.0,0.63,1.34,0.0,0.0,0.82,0.0,0.0
167,2.767,0.98,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.38,0.62,0.0,0.64,1.41,0.0,0.0,0.88,0.0,0.0
168,2.783,0.98,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.36,0.52,0.0,0.86,1.34,0.0,0.0,1.04,0.0,0.0
169,2.8,0.98,0.07,0.0,0.04,0.0,0.34,0.0,0.01,0.37,0.48,0.0,0.82,1.18,0.0,0.0,1.0,0.0,0.0
170,2.817,0.98,0.07,0.0,0.04,0.0,0.35,0.0,0.05,0.4,0.55,0.0,0.91,1.14,0.0,0.0,1.04,0.0,0.0
