frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
145,4.8,0.98,0.0,0.0,1.63,0.0,1.26,2.11,0.37,1.34,1.88,0.0,0.0,1.08,0.08,0.66,0.02,0.34,0.0
146,4.833,0.98,0.0,0.0,1.59,0.0,1.29,2.3,0.33,1.27,1.85,0.0,0.0,1.19,0.0,0.74,0.01,0.3,0.0
147,4.867,0.98,0.0,0.0,1.53,0.0,1.4,2.46,0.39,1.28,1.83,0.0,0.0,1.23,0.0,0.71,0.01,0.23,0.04
148,4.9,0.98,0.0,0.0,1.62,0.0,1.44,2.56,0.39,1.27,1.84,0.0,0.0,1.23,0.0,0.66,0.01,0.12,0.04
149,4.933,0.98,0.0,0.0,1.65,0.0,1.43,2.71,0.43,1.28,1.82,0.0,0.0,1.16,0.0,0.57,0.0,0.03,0.19
150,4.967,0.98,0.0,0.0,1.78,0.0,1.37,2.72,0.46,1.26,1.85,0.0,0.0,1.16,0.0,0.64,0.0,0.03,0.2
151,5.0,0.98,0.0,0.0,1.78,0.0,1.38,2.83,0.53,1.25,1.86,0.0,0.0,1.13,0.0,0.56,0.0,0.03,0.3
152,5.033,0.98,0.0,0.0,1.78,0.0,1.38,2.64,0.51,1.24,1.91,0.0,0.0,1.16,0.0,0.67,0.0,0.08,0.26
153,5.067,0.98,0.0,0.0,1.71,0.0,1.41,2.77,0.51,1.24,1.88,0.0,0.0,1.14,0.0,0.58,0.0,0.06,0.44
154,5.1,0.98,0.0,0.0,1.65,0.0,1.46,2.61,0.57,1.21,1.83,0.04,0.0,1.1,0.0,0.56,0.0,0.11,0.4
155,5.133,0.98,0.0,0.0,1.7,0.0,1.49,2.63,0.62,1.2,1.79,0.08,0.0,1.09,0.0,0.52,0.0,0.08,0.34
156,5.167,0.98,0.0,0.0,1.71,0.0,1.49,2.52,0.64,1.21,1.74,0.08,0.0,1.09,0.0,0.56,0.0,0.08,0.11
157,5.2,0.98,0.0,0.0,1.62,0.0,1.43,2.68,0.55,1.17,1.68,0.04,0.0,1.09,0.0,0.61,0.0,0.03,0.13
158,5.233,0.98,0.0,0.0,1.53,0.0,1.45,2.73,0.51,1.18,1.68,0.0,0.0,1.09,0.0,0.63,0.0,0.0,0.14
159,5.267,0.98,0.0,0.0,1.51,0.0,1.5,2.74,0.58,1.14,1.67,0.0,0.0,1.0,0.0,0.64,0.0,0.0,0.14
160,5.3,0.98,0.0,0.0,1.62,0.0,1.53,2.83,0.61,1.14,1.71,0.0,0.0,1.04,0.0,0.66,0.0,0.0,0.16
161,5.333,0.98,0.0,0.0,1.62,0.0,1.53,2.77,0.61,1.16,1.75,0.01,0.0,1.02,0.0,0.61,0.0,0.0,0.13
162,5.367,0.98,0.0,0.0,1.63,0.0,1.55,2.9,0.59,1.11,1.76,0.01,0.0,1.11,0.06,0.55,0.0,0.0,0.18
163,5.4,0.98,0.0,0.0,1.51,0.0,1.57,2.8,0.57,1.14,1.79,0.01,0.0,1.13,0.06,0.48,0.0,0.0,0.26
164,5.433,0.98,0.0,0.0,1.49,0.0,1.63,2.87,0.55,1.16,1.83,0.0,0.0,1.17,0.06,0.49,0.0,0.0,0.31
165,5.467,0.98,0.0,0.0,1.41,0.0,1.63,2.84,0.54,1.23,1.84,0.02,0.0,1.17,0.03,0.51,0.0,0.07,0.34
166,5.5,0.98,0.0,0.0,1.33,0.0,1.64,2.87,0.52,1.27,1.82,0.04,0.0,1.22,0.03,0.52,0.0,0.07,0.48
167,5.533,0.98,0.0,0.0,1.27,0.0,1.59,2.97,0.48,1.22,1.8,0.04,0.0,1.22,0.1,0.47,0.0,0.07,0.43
168,5.567,0.98,0.0,0.0,1.3,0.0,1.59,2.96,0.41,1.15,1.84,0.02,0.0,1.31,0.24,0.46,0.0,0.0,0.4
169,5.6,0.98,0.0,0.0,1.37,0.0,1.64,2.9,0.44,1.18,1.9,0.0,0.0,1.24,0.3,0.34,0.0,0.0,0.23
170,5.633,0.98,0.0,0.0,1.48,0.0,1.75,2.98,0.4,1.27,1.95,0.02,0.0,1.26,0.33,0.27,0.0,0.0,0.3
171,5.667,0.98,0.0,0.0,1.49,0.0,1.77,3.1,0.41,1.32,1.94,0.02,0.0,1.24,0.37,0.17,0.0,0.0,0.29
172,5.7,0.98,0.0,0.0,1.5,0.0,1.79,3.19,0.45,1.33,1.98,0.14,0.0,1.16,0.31,0.16,0.0,0.0,0.28
