frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
109,1.8,0.98,1.35,0.34,0.08,0.0,0.03,0.0,0.0,0.0,0.46,0.47,0.27,0.45,0.03,0.0,0.24,0.68,0.0
110,1.817,0.98,1.34,0.38,0.1,0.0,0.03,0.0,0.0,0.0,0.44,0.36,0.29,0.49,0.12,0.0,0.23,0.64,0.0
111,1.833,0.98,1.36,0.42,0.1,0.0,0.01,0.0,0.0,0.0,0.41,0.22,0.29,0.52,0.2,0.0,0.19,0.67,0.0
112,1.85,0.98,1.41,0.55,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.16,0.28,0.57,0.23,0.0,0.23,0.7,0.0
113,1.867,0.98,1.38,0.63,0.15,0.0,0.0,0.0,0.0,0.0,0.38,0.21,0.25,0.59,0.18,0.0,0.23,0.72,0.0
114,1.883,0.98,1.39,0.63,0.15,0.0,0.04,0.0,0.0,0.0,0.39,0.25,0.21,0.59,0.15,0.0,0.28,0.73,0.0
115,1.9,0.98,1.37,0.56,0.12,0.0,0.04,0.0,0.0,0.0,0.38,0.26,0.2,0.55,0.16,0.0,0.3,0.69,0.0
116,1.917,0.98,1.41,0.52,0.07,0.0,0.04,0.0,0.0,0.0,0.38,0.22,0.18,0.53,0.16,0.0,0.38,0.71,0.0
117,1.933,0.98,1.4,0.51,0.07,0.0,0.0,0.0,0.0,0.0,0.37,0.23,0.16,0.56,0.13,0.0,0.38,0.74,0.0
118,1.95,0.98,1.46,0.44,0.12,0.0,0.0,0.0,0.0,0.0,0.38,0.18,0.18,0.57,0.17,0.0,0.42,0.81,0.0
119,1.967,0.98,1.42,0.33,0.11,0.0,0.0,0.0,0.0,0.0,0.38,0.16,0.22,0.59,0.18,0.0,0.42,0.78,0.0
120,1.983,0.98,1.44,0.22,0.08,0.0,0.0,0.0,0.0,0.0,0.38,0.13,0.32,0.6,0.18,0.0,0.44,0.78,0.0
121,2.0,0.98,1.45,0.26,0.06,0.0,0.0,0.0,0.0,0.0,0.38,0.18,0.35,0.56,0.14,0.0,0.43,0.71,0.0
122,2.017,0.98,1.52,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.38,0.26,0.38,0.5,0.1,0.0,0.45,0.75,0.0
123,2.033,0.98,1.51,0.39,0.13,0.0,0.0,0.0,0.0,0.0,0.39,0.3,0.34,0.46,0.16,0.0,0.46,0.82,0.0
124,2.05,0.98,1.49,0.36,0.12,0.0,0.0,0.0,0.0,0.0,0.39,0.34,0.29,0.48,0.12,0.0,0.47,0.87,0.0
125,2.067,0.98,1.42,0.27,0.06,0.0,0.0,0.0,0.0,0.0,0.42,0.4,0.29,0.43,0.09,0.0,0.51,0.93,0.0
126,2.083,0.98,1.39,0.34,0.03,0.0,0.0,0.0,0.0,0.0,0.46,0.42,0.28,0.37,0.08,0.0,0.53,0.89,0.0
127,2.1,0.98,1.33,0.28,0.01,0.0,0.0,0.0,0.0,0.0,0.48,0.45,0.35,0.37,0.05,0.0,0.56,0.91,0.0
128,2.117,0.98,1.34,0.2,0.06,0.0,0.0,0.0,0.0,0.0,0.47,0.42,0.35,0.44,0.05,0.0,0.53,0.87,0.0
129,2.133,0.98,1.39,0.33,0.13,0.0,0.0,0.0,0.0,0.0,0.49,0.43,0.37,0.43,0.0,0.0,0.46,0.86,0.0
130,2.15,0.98,1.46,0.6,0.18,0.0,0.0,0.0,0.0,0.0,0.51,0.42,0.34,0.35,0.0,0.0,0.38,0.85,0.07
131,2.167,0.98,1.42,0.64,0.15,0.0,0.0,0.0,0.0,0.0,0.5,0.44,0.34,0.26,0.0,0.0,0.42,0.86,0.07
132,2.183,0.98,1.33,0.57,0.08,0.0,0.0,0.0,0.0,0.0,0.48,0.41,0.33,0.25,0.0,0.0,0.51,0.86,0.1
133,2.2,0.98,1.22,0.46,0.04,0.0,0.0,0.0,0.0,0.0,0.44,0.37,0.4,0.26,0.02,0.0,0.56,0.87,0.05
134,2.217,0.98,1.22,0.62,0.02,0.0,0.0,0.0,0.0,0.0,0.46,0.36,0.44,0.32,0.02,0.0,0.48,0.86,0.05
135,2.233,0.98,1.24,0.75,0.02,0.0,0.0,0.0,0.0,0.0,0.47,0.31,0.42,0.31,0.02,0.0,0.44,0.83,0.03
136,2.25,0.98,1.3,0.77,0.01,0.0,0.0,0.0,0.0,0.0,0.49,0.27,0.32,0.26,0.09,0.0,0.47,0.83,0.0
137,2.267,0.98,1.33,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.31,0.26,0.23,0.1,0.0,0.57,0.85,0.0
138,2.283,0.98,1.36,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.43,0.25,0.22,0.14,0.0,0.64,0.87,0.0
139,2.3,0.98,1.45,0.75,0.01,0.0,0.0,0.0,0.0,0.0,0.4,0.49,0.26,0.27,0.05,0.0,0.64,0.92,0.0
140,2.317,0.98,1.5,0.64,0.01,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.25,0.31,0.04,0.0,0.6,1.04,0.0
141,2.333,0.98,1.56,0.48,0.01,0.0,0.0,0.0,0.0,0.0,0.45,0.34,0.25,0.33,0.0,0.0,0.54,1.16,0.0
142,2.35,0.98,1.62,0.42,0.01,0.0,0.0,0.0,0.0,0.0,0.46,0.34,0.3,0.32,0.06,0.0,0.54,1.19,0.0
143,2.367,0.98,1.67,0.49,0.01,0.0,0.0,0.0,0.0,0.0,0.45,0.39,0.37,0.29,0.06,0.0,0.54,1.1,0.0
144,2.383,0.98,1.7,0.45,0.03,0.0,0.0,0.0,0.0,0.0,0.42,0.45,0.43,0.32,0.09,0.0,0.47,1.01,0.0
145,2.4,0.98,1.66,0.52,0.07,0.0,0.0,0.0,0.0,0.0,0.39,0.48,0.46,0.33,0.06,0.0,0.43,0.9,0.03
146,2.417,0.98,1.63,0.37,0.09,0.0,0.0,0.0,0.0,0.0,0.38,0.43,0.48,0.3,0.09,0.0,0.39,0.81,0.05
147,2.433,0.98,1.59,0.45,0.06,0.0,0.0,0.0,0.0,0.0,0.38,0.48,0.42,0.21,0.09,0.0,0.41,0.69,0.05
148,2.45,0.98,1.6,0.49,0.03,0.0,0.0,0.0,0.0,0.0,0.46,0.48,0.42,0.22,0.06,0.0,0.47,0.61,0.02
149,2.467,0.98,1.6,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.37,0.25,0.03,0.0,0.54,0.59,0.0
