frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
118,3.9,0.98,0.04,0.0,0.67,0.0,0.0,0.86,0.22,0.82,0.62,0.0,0.0,0.0,0.01,0.0,0.32,0.0,0.14
119,3.933,0.98,0.02,0.0,0.63,0.0,0.0,0.75,0.2,0.86,0.59,0.0,0.0,0.0,0.01,0.0,0.37,0.0,0.06
120,3.967,0.98,0.02,0.01,0.61,0.0,0.0,0.69,0.2,0.88,0.61,0.0,0.0,0.0,0.01,0.0,0.39,0.0,0.06
121,4.0,0.98,0.01,0.01,0.6,0.0,0.0,0.68,0.19,0.88,0.62,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.05
122,4.033,0.98,0.02,0.01,0.65,0.0,0.0,0.81,0.23,0.86,0.66,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.03
123,4.067,0.98,0.06,0.0,0.65,0.0,0.0,0.92,0.25,0.86,0.65,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.07
124,4.1,0.98,0.08,0.0,0.64,0.0,0.0,0.89,0.26,0.86,0.63,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.17
125,4.133,0.98,0.07,0.0,0.56,0.0,0.0,0.64,0.28,0.85,0.63,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.27
126,4.167,0.98,0.03,0.0,0.53,0.0,0.0,0.69,0.29,0.8,0.65,0.0,0.01,0.0,0.0,0.0,0.37,0.0,0.26
127,4.2,0.98,0.0,0.0,0.47,0.0,0.0,0.84,0.28,0.85,0.72,0.0,0.01,0.0,0.0,0.0,0.33,0.02,0.19
128,4.233,0.98,0.0,0.0,0.47,0.0,0.0,1.13,0.22,0.88,0.75,0.0,0.01,0.0,0.0,0.0,0.32,0.02,0.09
129,4.267,0.98,0.0,0.0,0.47,0.0,0.0,0.92,0.19,0.9,0.78,0.0,0.0,0.0,0.0,0.0,0.31,0.02,0.06
130,4.3,0.98,0.0,0.0,0.46,0.0,0.0,0.82,0.19,0.9,0.76,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.01
131,4.333,0.98,0.0,0.0,0.45,0.0,0.0,0.66,0.21,0.87,0.75,0.0,0.0,0.0,0.0,0.0,0.32,0.02,0.04
132,4.367,0.98,0.0,0.0,0.49,0.0,0.0,0.66,0.23,0.85,0.75,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.04
133,4.4,0.98,0.0,0.0,0.53,0.0,0.0,0.53,0.24,0.82,0.71,0.0,0.0,0.0,0.0,0.0,0.35,0.02,0.03
134,4.433,0.98,0.0,0.0,0.54,0.0,0.0,0.48,0.24,0.77,0.68,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.05
135,4.467,0.98,0.0,0.0,0.56,0.0,0.0,0.52,0.2,0.76,0.64,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.05
136,4.5,0.98,0.0,0.0,0.54,0.0,0.0,0.49,0.17,0.72,0.61,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.15
137,4.533,0.98,0.0,0.0,0.5,0.0,0.0,0.52,0.18,0.76,0.6,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.14
138,4.567,0.98,0.0,0.0,0.51,0.0,0.0,0.41,0.26,0.77,0.58,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.14
139,4.6,0.98,0.0,0.0,0.48,0.0,0.0,0.43,0.28,0.78,0.58,0.0,0.0,0.01,0.0,0.0,0.29,0.0,0.1
140,4.633,0.98,0.0,0.0,0.51,0.0,0.0,0.45,0.27,0.75,0.57,0.0,0.0,0.01,0.0,0.0,0.31,0.0,0.06
141,4.667,0.98,0.0,0.0,0.48,0.0,0.0,0.6,0.21,0.71,0.57,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.06
142,4.7,0.98,0.0,0.0,0.55,0.0,0.0,0.63,0.18,0.68,0.58,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
143,4.733,0.98,0.0,0.0,0.55,0.0,0.0,0.59,0.14,0.66,0.6,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
144,4.767,0.98,0.0,0.0,0.5,0.0,0.0,0.54,0.11,0.69,0.62,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
145,4.8,0.98,0.01,0.0,0.45,0.0,0.0,0.53,0.12,0.76,0.64,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
146,4.833,0.98,0.01,0.0,0.46,0.0,0.0,0.55,0.18,0.78,0.66,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0
147,4.867,0.98,0.01,0.0,0.53,0.0,0.0,0.4,0.21,0.73,0.66,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0
148,4.9,0.98,0.0,0.06,0.55,0.0,0.0,0.35,0.24,0.71,0.68,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
149,4.933,0.98,0.0,0.06,0.51,0.0,0.0,0.16,0.2,0.73,0.7,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0
150,4.967,0.98,0.0,0.06,0.49,0.0,0.0,0.3,0.21,0.8,0.73,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0
