frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
110,1.817,0.98,0.0,0.0,0.56,0.0,1.28,0.8,0.0,0.15,0.07,0.0,0.1,0.31,0.1,0.15,0.39,0.16,0.07
111,1.833,0.98,0.0,0.0,0.55,0.0,1.31,0.71,0.0,0.17,0.1,0.03,0.1,0.24,0.02,0.12,0.3,0.14,0.04
112,1.85,0.98,0.0,0.0,0.54,0.0,1.31,0.7,0.0,0.21,0.12,0.1,0.03,0.17,0.0,0.1,0.3,0.12,0.0
113,1.867,0.98,0.0,0.0,0.54,0.0,1.38,0.72,0.0,0.19,0.1,0.1,0.08,0.16,0.0,0.09,0.35,0.16,0.0
114,1.883,0.98,0.0,0.0,0.47,0.02,1.36,0.76,0.0,0.21,0.09,0.11,0.08,0.17,0.03,0.1,0.34,0.1,0.08
115,1.9,0.98,0.0,0.0,0.42,0.02,1.35,0.52,0.0,0.14,0.1,0.06,0.12,0.2,0.03,0.1,0.35,0.07,0.11
116,1.917,0.98,0.0,0.0,0.4,0.04,1.36,0.38,0.0,0.14,0.13,0.07,0.05,0.19,0.09,0.13,0.24,0.09,0.2
117,1.933,0.98,0.0,0.0,0.45,0.08,1.37,0.52,0.0,0.07,0.12,0.07,0.08,0.3,0.09,0.11,0.33,0.17,0.14
118,1.95,0.98,0.0,0.0,0.52,0.08,1.39,0.78,0.02,0.15,0.14,0.11,0.03,0.28,0.1,0.09,0.25,0.24,0.15
119,1.967,0.98,0.0,0.0,0.53,0.06,1.36,0.77,0.04,0.16,0.13,0.14,0.03,0.24,0.04,0.02,0.29,0.19,0.09
120,1.983,0.98,0.0,0.02,0.52,0.0,1.31,0.68,0.04,0.14,0.12,0.09,0.0,0.14,0.01,0.07,0.29,0.1,0.11
121,2.0,0.98,0.0,0.02,0.47,0.0,1.26,0.6,0.02,0.08,0.12,0.04,0.0,0.09,0.0,0.09,0.37,0.03,0.13
122,2.017,0.98,0.0,0.02,0.51,0.0,1.24,0.64,0.0,0.02,0.15,0.0,0.0,0.12,0.0,0.09,0.34,0.01,0.19
123,2.033,0.98,0.07,0.0,0.62,0.0,1.31,0.71,0.0,0.1,0.2,0.0,0.0,0.12,0.0,0.03,0.26,0.02,0.21
124,2.05,0.98,0.07,0.0,0.67,0.08,1.34,0.74,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.02,0.26,0.01,0.31
125,2.067,0.98,0.07,0.0,0.65,0.08,1.38,0.78,0.0,0.08,0.14,0.0,0.0,0.17,0.0,0.02,0.3,0.02,0.35
126,2.083,0.98,0.01,0.0,0.56,0.08,1.31,0.67,0.0,0.0,0.08,0.0,0.0,0.17,0.0,0.02,0.35,0.02,0.37
127,2.1,0.98,0.0,0.0,0.54,0.01,1.33,0.56,0.0,0.01,0.09,0.0,0.0,0.11,0.0,0.01,0.35,0.01,0.29
128,2.117,0.98,0.0,0.0,0.59,0.06,1.32,0.49,0.0,0.01,0.12,0.0,0.0,0.08,0.0,0.0,0.41,0.02,0.31
129,2.133,0.98,0.0,0.0,0.64,0.07,1.34,0.45,0.0,0.03,0.15,0.03,0.0,0.1,0.0,0.0,0.43,0.02,0.38
130,2.15,0.98,0.0,0.0,0.71,0.13,1.34,0.53,0.0,0.05,0.16,0.03,0.0,0.16,0.0,0.01,0.37,0.04,0.48
131,2.167,0.98,0.0,0.0,0.77,0.2,1.35,0.46,0.0,0.05,0.15,0.03,0.0,0.22,0.0,0.01,0.33,0.08,0.49
132,2.183,0.98,0.0,0.0,0.79,0.28,1.33,0.52,0.0,0.03,0.15,0.0,0.0,0.22,0.0,0.01,0.31,0.08,0.47
133,2.2,0.98,0.0,0.0,0.79,0.29,1.27,0.54,0.0,0.05,0.1,0.0,0.0,0.27,0.0,0.03,0.3,0.06,0.44
134,2.217,0.98,0.0,0.0,0.76,0.22,1.26,0.66,0.0,0.09,0.11,0.0,0.0,0.29,0.0,0.04,0.29,0.0,0.38
135,2.233,0.98,0.0,0.0,0.74,0.13,1.27,0.64,0.0,0.12,0.11,0.0,0.0,0.33,0.0,0.06,0.28,0.0,0.38
136,2.25,0.98,0.0,0.0,0.7,0.05,1.31,0.56,0.0,0.12,0.12,0.0,0.0,0.29,0.0,0.06,0.29,0.01,0.38
137,2.267,0.98,0.0,0.0,0.65,0.01,1.33,0.54,0.0,0.12,0.11,0.0,0.0,0.24,0.0,0.07,0.23,0.01,0.41
138,2.283,0.98,0.0,0.0,0.61,0.0,1.33,0.63,0.0,0.09,0.09,0.0,0.0,0.22,0.0,0.07,0.24,0.01,0.36
139,2.3,0.98,0.05,0.0,0.65,0.0,1.35,0.77,0.0,0.09,0.08,0.0,0.0,0.19,0.0,0.04,0.27,0.02,0.22
140,2.317,0.98,0.05,0.0,0.66,0.01,1.34,0.76,0.0,0.12,0.07,0.0,0.0,0.22,0.0,0.07,0.28,0.02,0.12
141,2.333,0.98,0.05,0.0,0.7,0.02,1.34,0.86,0.0,0.12,0.04,0.0,0.0,0.22,0.0,0.11,0.32,0.02,0.06
142,2.35,0.98,0.0,0.0,0.66,0.06,1.28,0.75,0.0,0.15,0.04,0.0,0.0,0.26,0.0,0.15,0.34,0.0,0.03
143,2.367,0.98,0.0,0.0,0.66,0.06,1.26,0.8,0.0,0.11,0.04,0.0,0.0,0.31,0.0,0.15,0.41,0.0,0.0
144,2.383,0.98,0.0,0.0,0.62,0.14,1.27,0.72,0.0,0.2,0.11,0.0,0.0,0.32,0.0,0.1,0.37,0.0,0.09
145,2.4,0.98,0.0,0.0,0.54,0.14,1.28,0.9,0.0,0.2,0.14,0.0,0.0,0.29,0.0,0.06,0.4,0.0,0.11
146,2.417,0.98,0.0,0.0,0.48,0.15,1.26,1.01,0.0,0.24,0.19,0.0,0.0,0.32,0.0,0.07,0.39,0.08,0.11
147,2.433,0.98,0.0,0.0,0.44,0.06,1.27,1.04,0.0,0.23,0.17,0.0,0.0,0.32,0.0,0.04,0.37,0.08,0.15
148,2.45,0.98,0.0,0.0,0.47,0.03,1.3,0.97,0.0,0.24,0.17,0.0,0.0,0.33,0.0,0.04,0.33,0.11,0.22
149,2.467,0.98,0.04,0.0,0.52,0.0,1.35,1.03,0.0,0.22,0.14,0.01,0.0,0.33,0.0,0.0,0.35,0.09,0.28
150,2.483,0.98,0.12,0.0,0.58,0.0,1.33,0.97,0.0,0.19,0.12,0.01,0.0,0.35,0.0,0.0,0.4,0.11,0.28
151,2.5,0.98,0.11,0.0,0.59,0.0,1.31,0.95,0.0,0.21,0.12,0.04,0.0,0.35,0.0,0.0,0.39,0.06,0.4
152,2.517,0.98,0.08,0.0,0.57,0.0,1.3,0.82,0.0,0.22,0.16,0.03,0.0,0.35,0.0,0.0,0.26,0.01,0.44
153,2.533,0.98,0.0,0.0,0.52,0.03,1.32,1.1,0.0,0.26,0.19,0.03,0.0,0.3,0.0,0.02,0.15,0.02,0.3
154,2.55,0.98,0.0,0.0,0.48,0.03,1.3,1.1,0.0,0.24,0.21,0.0,0.0,0.28,0.0,0.02,0.2,0.04,0.13
155,2.567,0.98,0.0,0.0,0.4,0.08,1.31,1.11,0.0,0.21,0.22,0.0,0.0,0.21,0.0,0.06,0.28,0.14,0.04
156,2.583,0.98,0.02,0.0,0.41,0.05,1.33,0.83,0.0,0.21,0.23,0.0,0.0,0.21,0.0,0.04,0.37,0.14,0.08
157,2.6,0.98,0.02,0.0,0.5,0.08,1.34,0.93,0.0,0.19,0.2,0.0,0.0,0.23,0.0,0.04,0.42,0.12,0.06
158,2.617,0.98,0.02,0.0,0.53,0.16,1.34,0.88,0.0,0.2,0.19,0.0,0.0,0.22,0.0,0.0,0.39,0.08,0.06
159,2.633,0.98,0.0,0.0,0.57,0.16,1.34,0.93,0.0,0.19,0.19,0.0,0.0,0.22,0.0,0.0,0.41,0.12,0.08
160,2.65,0.98,0.0,0.0,0.55,0.13,1.36,0.77,0.0,0.19,0.21,0.0,0.0,0.2,0.0,0.0,0.45,0.17,0.16
161,2.667,0.98,0.0,0.0,0.59,0.03,1.36,0.87,0.0,0.2,0.2,0.0,0.0,0.27,0.0,0.01,0.57,0.14,0.25
162,2.683,0.98,0.0,0.0,0.52,0.08,1.31,1.08,0.0,0.2,0.22,0.0,0.0,0.19,0.0,0.05,0.57,0.09,0.22
163,2.7,0.98,0.0,0.0,0.51,0.08,1.28,1.13,0.0,0.19,0.21,0.0,0.0,0.13,0.0,0.05,0.5,0.05,0.13
164,2.717,0.98,0.0,0.0,0.51,0.09,1.29,1.01,0.0,0.21,0.21,0.0,0.0,0.1,0.0,0.05,0.4,0.02,0.11
165,2.733,0.98,0.0,0.0,0.6,0.04,1.33,0.81,0.0,0.23,0.18,0.0,0.0,0.24,0.0,0.01,0.39,0.12,0.08
166,2.75,0.98,0.0,0.0,0.64,0.04,1.36,0.76,0.0,0.31,0.17,0.0,0.0,0.28,0.0,0.02,0.34,0.1,0.1
167,2.767,0.98,0.0,0.0,0.68,0.0,1.35,0.79,0.0,0.37,0.18,0.0,0.0,0.26,0.0,0.03,0.34,0.12,0.03
168,2.783,0.98,0.0,0.0,0.69,0.0,1.32,0.71,0.0,0.36,0.18,0.0,0.0,0.19,0.0,0.04,0.3,0.02,0.05
169,2.8,0.98,0.0,0.0,0.61,0.0,1.33,0.72,0.0,0.31,0.19,0.0,0.0,0.22,0.0,0.03,0.31,0.02,0.04
170,2.817,0.98,0.0,0.0,0.6,0.01,1.34,0.73,0.0,0.24,0.2,0.02,0.0,0.21,0.0,0.02,0.32,0.05,0.13
171,2.833,0.98,0.0,0.0,0.61,0.07,1.35,0.75,0.0,0.24,0.21,0.02,0.0,0.19,0.0,0.01,0.35,0.09,0.15
172,2.85,0.98,0.0,0.0,0.62,0.07,1.31,0.69,0.0,0.28,0.21,0.02,0.0,0.15,0.0,0.02,0.28,0.11,0.16
